State,Type,County,Motivation,Crime Count,Year
California,Cities,Glendora,Sexual orientation,0,2015
California,Cities,Glendora,Disability,0,2015
California,Cities,Glendora,Gender,0,2015
California,Cities,Glendora,Gender Identity,0,2015
California,Cities,Goleta,Race,1,2015
California,Cities,Goleta,Religion,0,2015
California,Cities,Goleta,Sexual orientation,0,2015
California,Cities,Goleta,Disability,0,2015
California,Cities,Goleta,Gender,0,2015
California,Cities,Goleta,Gender Identity,0,2015
California,Cities,Greenfield,Race,0,2015
California,Cities,Greenfield,Religion,0,2015
California,Cities,Greenfield,Sexual orientation,1,2015
California,Cities,Greenfield,Disability,0,2015
California,Cities,Greenfield,Gender,0,2015
California,Cities,Greenfield,Gender Identity,0,2015
California,Cities,Gridley,Race,1,2015
California,Cities,Gridley,Religion,0,2015
California,Cities,Gridley,Sexual orientation,0,2015
California,Cities,Gridley,Disability,0,2015
California,Cities,Gridley,Gender,0,2015
California,Cities,Gridley,Gender Identity,0,2015
California,Cities,Hanford,Race,1,2015
California,Cities,Hanford,Religion,2,2015
California,Cities,Hanford,Sexual orientation,0,2015
California,Cities,Hanford,Disability,0,2015
California,Cities,Hanford,Gender,0,2015
California,Cities,Hanford,Gender Identity,0,2015
California,Cities,Hawaiian Gardens,Race,2,2015
California,Cities,Hawaiian Gardens,Religion,0,2015
California,Cities,Hawaiian Gardens,Sexual orientation,0,2015
California,Cities,Hawaiian Gardens,Disability,0,2015
California,Cities,Hawaiian Gardens,Gender,0,2015
California,Cities,Hawaiian Gardens,Gender Identity,0,2015
California,Cities,Hawthorne,Race,3,2015
California,Cities,Hawthorne,Religion,0,2015
California,Cities,Hawthorne,Sexual orientation,1,2015
California,Cities,Hawthorne,Disability,0,2015
California,Cities,Hawthorne,Gender,0,2015
California,Cities,Hawthorne,Gender Identity,0,2015
California,Cities,Hayward,Race,3,2015
California,Cities,Hayward,Religion,1,2015
California,Cities,Hayward,Sexual orientation,0,2015
California,Cities,Hayward,Disability,0,2015
California,Cities,Hayward,Gender,0,2015
California,Cities,Hayward,Gender Identity,0,2015
California,Cities,Hemet,Race,2,2015
California,Cities,Hemet,Religion,0,2015
California,Cities,Hemet,Sexual orientation,0,2015
California,Cities,Hemet,Disability,0,2015
California,Cities,Hemet,Gender,0,2015
California,Cities,Hemet,Gender Identity,0,2015
California,Cities,Hermosa Beach,Race,1,2015
California,Cities,Hermosa Beach,Religion,0,2015
California,Cities,Hermosa Beach,Sexual orientation,0,2015
California,Cities,Hermosa Beach,Disability,0,2015
California,Cities,Hermosa Beach,Gender,0,2015
California,Cities,Hermosa Beach,Gender Identity,0,2015
California,Cities,Hesperia,Race,0,2015
California,Cities,Hesperia,Religion,0,2015
California,Cities,Hesperia,Sexual orientation,2,2015
California,Cities,Hesperia,Disability,0,2015
California,Cities,Hesperia,Gender,0,2015
California,Cities,Hesperia,Gender Identity,0,2015
California,Cities,Hollister,Race,0,2015
California,Cities,Hollister,Religion,0,2015
California,Cities,Hollister,Sexual orientation,1,2015
California,Cities,Hollister,Disability,0,2015
California,Cities,Hollister,Gender,0,2015
California,Cities,Hollister,Gender Identity,0,2015
California,Cities,Huntington Beach,Race,0,2015
California,Cities,Huntington Beach,Religion,2,2015
California,Cities,Huntington Beach,Sexual orientation,1,2015
California,Cities,Huntington Beach,Disability,0,2015
California,Cities,Huntington Beach,Gender,0,2015
California,Cities,Huntington Beach,Gender Identity,1,2015
California,Cities,Huntington Park,Race,3,2015
California,Cities,Huntington Park,Religion,0,2015
California,Cities,Huntington Park,Sexual orientation,1,2015
California,Cities,Huntington Park,Disability,0,2015
California,Cities,Huntington Park,Gender,0,2015
California,Cities,Huntington Park,Gender Identity,0,2015
California,Cities,Imperial,Race,1,2015
California,Cities,Imperial,Religion,0,2015
California,Cities,Imperial,Sexual orientation,0,2015
California,Cities,Imperial,Disability,0,2015
California,Cities,Imperial,Gender,0,2015
California,Cities,Imperial,Gender Identity,0,2015
California,Cities,Imperial Beach,Race,1,2015
California,Cities,Imperial Beach,Religion,0,2015
California,Cities,Imperial Beach,Sexual orientation,0,2015
California,Cities,Imperial Beach,Disability,0,2015
California,Cities,Imperial Beach,Gender,0,2015
California,Cities,Imperial Beach,Gender Identity,0,2015
California,Cities,Indio,Race,1,2015
California,Cities,Indio,Religion,0,2015
California,Cities,Indio,Sexual orientation,0,2015
California,Cities,Indio,Disability,0,2015
California,Cities,Indio,Gender,0,2015
California,Cities,Indio,Gender Identity,0,2015
California,Cities,Industry,Race,1,2015
California,Cities,Industry,Religion,0,2015
California,Cities,Industry,Sexual orientation,0,2015
California,Cities,Industry,Disability,0,2015
California,Cities,Industry,Gender,0,2015
California,Cities,Industry,Gender Identity,0,2015
California,Cities,Irvine,Race,1,2015
California,Cities,Irvine,Religion,1,2015
California,Cities,Irvine,Sexual orientation,1,2015
California,Cities,Irvine,Disability,0,2015
California,Cities,Irvine,Gender,0,2015
California,Cities,Irvine,Gender Identity,0,2015
California,Cities,Jurupa Valley,Race,1,2015
California,Cities,Jurupa Valley,Religion,0,2015
California,Cities,Jurupa Valley,Sexual orientation,0,2015
California,Cities,Jurupa Valley,Disability,0,2015
California,Cities,Jurupa Valley,Gender,0,2015
California,Cities,Jurupa Valley,Gender Identity,0,2015
California,Cities,Kerman,Race,0,2015
California,Cities,Kerman,Religion,0,2015
California,Cities,Kerman,Sexual orientation,1,2015
California,Cities,Kerman,Disability,0,2015
California,Cities,Kerman,Gender,0,2015
California,Cities,Kerman,Gender Identity,0,2015
California,Cities,Laguna Beach,Race,1,2015
California,Cities,Laguna Beach,Religion,0,2015
California,Cities,Laguna Beach,Sexual orientation,1,2015
California,Cities,Laguna Beach,Disability,0,2015
California,Cities,Laguna Beach,Gender,0,2015
California,Cities,Laguna Beach,Gender Identity,0,2015
California,Cities,Lake Elsinore,Race,0,2015
California,Cities,Lake Elsinore,Religion,0,2015
California,Cities,Lake Elsinore,Sexual orientation,1,2015
California,Cities,Lake Elsinore,Disability,0,2015
California,Cities,Lake Elsinore,Gender,0,2015
California,Cities,Lake Elsinore,Gender Identity,0,2015
California,Cities,Lake Forest,Race,4,2015
California,Cities,Lake Forest,Religion,0,2015
California,Cities,Lake Forest,Sexual orientation,0,2015
California,Cities,Lake Forest,Disability,0,2015
California,Cities,Lake Forest,Gender,0,2015
California,Cities,Lake Forest,Gender Identity,0,2015
California,Cities,Lakewood,Race,2,2015
California,Cities,Lakewood,Religion,0,2015
California,Cities,Lakewood,Sexual orientation,0,2015
California,Cities,Lakewood,Disability,0,2015
California,Cities,Lakewood,Gender,0,2015
California,Cities,Lakewood,Gender Identity,0,2015
California,Cities,La Mirada,Race,1,2015
California,Cities,La Mirada,Religion,1,2015
California,Cities,La Mirada,Sexual orientation,0,2015
California,Cities,La Mirada,Disability,0,2015
California,Cities,La Mirada,Gender,0,2015
California,Cities,La Mirada,Gender Identity,0,2015
California,Cities,Lancaster,Race,3,2015
California,Cities,Lancaster,Religion,2,2015
California,Cities,Lancaster,Sexual orientation,2,2015
California,Cities,Lancaster,Disability,0,2015
California,Cities,Lancaster,Gender,0,2015
California,Cities,Lancaster,Gender Identity,0,2015
California,Cities,Lawndale,Race,0,2015
California,Cities,Lawndale,Religion,0,2015
California,Cities,Lawndale,Sexual orientation,1,2015
California,Cities,Lawndale,Disability,0,2015
California,Cities,Lawndale,Gender,0,2015
California,Cities,Lawndale,Gender Identity,0,2015
California,Cities,Lemoore,Race,1,2015
California,Cities,Lemoore,Religion,0,2015
California,Cities,Lemoore,Sexual orientation,0,2015
California,Cities,Lemoore,Disability,0,2015
California,Cities,Lemoore,Gender,0,2015
California,Cities,Lemoore,Gender Identity,0,2015
California,Cities,Livermore,Race,0,2015
California,Cities,Livermore,Religion,4,2015
California,Cities,Livermore,Sexual orientation,1,2015
California,Cities,Livermore,Disability,0,2015
California,Cities,Livermore,Gender,0,2015
California,Cities,Livermore,Gender Identity,0,2015
California,Cities,Lodi,Race,1,2015
California,Cities,Lodi,Religion,1,2015
California,Cities,Lodi,Sexual orientation,0,2015
California,Cities,Lodi,Disability,0,2015
California,Cities,Lodi,Gender,0,2015
California,Cities,Lodi,Gender Identity,0,2015
California,Cities,Lomita,Race,1,2015
California,Cities,Lomita,Religion,0,2015
California,Cities,Lomita,Sexual orientation,0,2015
California,Cities,Lomita,Disability,0,2015
California,Cities,Lomita,Gender,0,2015
California,Cities,Lomita,Gender Identity,0,2015
California,Cities,Long Beach,Race,6,2015
California,Cities,Long Beach,Religion,0,2015
California,Cities,Long Beach,Sexual orientation,6,2015
California,Cities,Long Beach,Disability,0,2015
California,Cities,Long Beach,Gender,0,2015
California,Cities,Long Beach,Gender Identity,0,2015
California,Cities,Los Alamitos,Race,1,2015
California,Cities,Los Alamitos,Religion,0,2015
California,Cities,Los Alamitos,Sexual orientation,0,2015
California,Cities,Los Alamitos,Disability,0,2015
California,Cities,Los Alamitos,Gender,0,2015
California,Cities,Los Alamitos,Gender Identity,0,2015
California,Cities,Los Angeles,Race,92,2015
California,Cities,Los Angeles,Religion,50,2015
California,Cities,Los Angeles,Sexual orientation,45,2015
California,Cities,Los Angeles,Disability,0,2015
California,Cities,Los Angeles,Gender,0,2015
California,Cities,Los Angeles,Gender Identity,5,2015
California,Cities,Los Gatos,Race,1,2015
California,Cities,Los Gatos,Religion,0,2015
California,Cities,Los Gatos,Sexual orientation,0,2015
California,Cities,Los Gatos,Disability,0,2015
California,Cities,Los Gatos,Gender,0,2015
California,Cities,Los Gatos,Gender Identity,0,2015
California,Cities,Malibu,Race,0,2015
California,Cities,Malibu,Religion,1,2015
California,Cities,Malibu,Sexual orientation,0,2015
California,Cities,Malibu,Disability,0,2015
California,Cities,Malibu,Gender,0,2015
California,Cities,Malibu,Gender Identity,0,2015
California,Cities,Manhattan Beach,Race,1,2015
California,Cities,Manhattan Beach,Religion,0,2015
California,Cities,Manhattan Beach,Sexual orientation,0,2015
California,Cities,Manhattan Beach,Disability,0,2015
California,Cities,Manhattan Beach,Gender,0,2015
California,Cities,Manhattan Beach,Gender Identity,0,2015
California,Cities,Manteca,Race,0,2015
California,Cities,Manteca,Religion,2,2015
California,Cities,Manteca,Sexual orientation,0,2015
California,Cities,Manteca,Disability,0,2015
California,Cities,Manteca,Gender,0,2015
California,Cities,Manteca,Gender Identity,0,2015
California,Cities,Marina,Race,0,2015
California,Cities,Marina,Religion,0,2015
California,Cities,Marina,Sexual orientation,1,2015
California,Cities,Marina,Disability,0,2015
California,Cities,Marina,Gender,0,2015
California,Cities,Marina,Gender Identity,0,2015
California,Cities,Marysville,Race,1,2015
California,Cities,Marysville,Religion,0,2015
California,Cities,Marysville,Sexual orientation,0,2015
California,Cities,Marysville,Disability,0,2015
California,Cities,Marysville,Gender,0,2015
California,Cities,Marysville,Gender Identity,0,2015
California,Cities,Menifee,Race,1,2015
California,Cities,Menifee,Religion,0,2015
California,Cities,Menifee,Sexual orientation,0,2015
California,Cities,Menifee,Disability,0,2015
California,Cities,Menifee,Gender,0,2015
California,Cities,Menifee,Gender Identity,0,2015
California,Cities,Merced,Race,1,2015
California,Cities,Merced,Religion,0,2015
California,Cities,Merced,Sexual orientation,0,2015
California,Cities,Merced,Disability,0,2015
California,Cities,Merced,Gender,0,2015
California,Cities,Merced,Gender Identity,0,2015
California,Cities,Mission Viejo,Race,1,2015
California,Cities,Mission Viejo,Religion,0,2015
California,Cities,Mission Viejo,Sexual orientation,0,2015
California,Cities,Mission Viejo,Disability,0,2015
California,Cities,Mission Viejo,Gender,0,2015
California,Cities,Mission Viejo,Gender Identity,0,2015
California,Cities,Modesto,Race,4,2015
California,Cities,Modesto,Religion,0,2015
California,Cities,Modesto,Sexual orientation,0,2015
California,Cities,Modesto,Disability,0,2015
California,Cities,Modesto,Gender,0,2015
California,Cities,Modesto,Gender Identity,0,2015
California,Cities,Montebello,Race,0,2015
California,Cities,Montebello,Religion,1,2015
California,Cities,Montebello,Sexual orientation,0,2015
California,Cities,Montebello,Disability,0,2015
California,Cities,Montebello,Gender,0,2015
California,Cities,Montebello,Gender Identity,0,2015
California,Cities,Monterey Park,Race,2,2015
California,Cities,Monterey Park,Religion,1,2015
California,Cities,Monterey Park,Sexual orientation,1,2015
California,Cities,Monterey Park,Disability,0,2015
California,Cities,Monterey Park,Gender,0,2015
California,Cities,Monterey Park,Gender Identity,0,2015
California,Cities,Moorpark,Race,0,2015
California,Cities,Moorpark,Religion,1,2015
California,Cities,Moorpark,Sexual orientation,0,2015
California,Cities,Moorpark,Disability,0,2015
California,Cities,Moorpark,Gender,0,2015
California,Cities,Moorpark,Gender Identity,0,2015
California,Cities,Moreno Valley,Race,0,2015
California,Cities,Moreno Valley,Religion,0,2015
California,Cities,Moreno Valley,Sexual orientation,1,2015
California,Cities,Moreno Valley,Disability,0,2015
California,Cities,Moreno Valley,Gender,0,2015
California,Cities,Moreno Valley,Gender Identity,0,2015
California,Cities,Napa,Race,1,2015
California,Cities,Napa,Religion,0,2015
California,Cities,Napa,Sexual orientation,0,2015
California,Cities,Napa,Disability,0,2015
California,Cities,Napa,Gender,0,2015
California,Cities,Napa,Gender Identity,0,2015
California,Cities,National City,Race,1,2015
California,Cities,National City,Religion,0,2015
California,Cities,National City,Sexual orientation,0,2015
California,Cities,National City,Disability,0,2015
California,Cities,National City,Gender,0,2015
California,Cities,National City,Gender Identity,0,2015
California,Cities,Newark,Race,0,2015
California,Cities,Newark,Religion,1,2015
California,Cities,Newark,Sexual orientation,0,2015
California,Cities,Newark,Disability,0,2015
California,Cities,Newark,Gender,0,2015
California,Cities,Newark,Gender Identity,0,2015
California,Cities,Newport Beach,Race,1,2015
California,Cities,Newport Beach,Religion,1,2015
California,Cities,Newport Beach,Sexual orientation,0,2015
California,Cities,Newport Beach,Disability,0,2015
California,Cities,Newport Beach,Gender,0,2015
California,Cities,Newport Beach,Gender Identity,0,2015
California,Cities,Norwalk,Race,3,2015
California,Cities,Norwalk,Religion,0,2015
California,Cities,Norwalk,Sexual orientation,0,2015
California,Cities,Norwalk,Disability,0,2015
California,Cities,Norwalk,Gender,0,2015
California,Cities,Norwalk,Gender Identity,0,2015
California,Cities,Oakland,Race,6,2015
California,Cities,Oakland,Religion,3,2015
California,Cities,Oakland,Sexual orientation,8,2015
California,Cities,Oakland,Disability,0,2015
California,Cities,Oakland,Gender,0,2015
California,Cities,Oakland,Gender Identity,1,2015
California,Cities,Oceanside,Race,1,2015
California,Cities,Oceanside,Religion,1,2015
California,Cities,Oceanside,Sexual orientation,0,2015
California,Cities,Oceanside,Disability,0,2015
California,Cities,Oceanside,Gender,0,2015
California,Cities,Oceanside,Gender Identity,0,2015
California,Cities,Ontario,Race,0,2015
California,Cities,Ontario,Religion,1,2015
California,Cities,Ontario,Sexual orientation,1,2015
California,Cities,Ontario,Disability,0,2015
California,Cities,Ontario,Gender,0,2015
California,Cities,Ontario,Gender Identity,0,2015
California,Cities,Orange,Race,1,2015
California,Cities,Orange,Religion,2,2015
California,Cities,Orange,Sexual orientation,0,2015
California,Cities,Orange,Disability,0,2015
California,Cities,Orange,Gender,0,2015
California,Cities,Orange,Gender Identity,0,2015
California,Cities,Oxnard,Race,7,2015
California,Cities,Oxnard,Religion,0,2015
California,Cities,Oxnard,Sexual orientation,0,2015
California,Cities,Oxnard,Disability,0,2015
California,Cities,Oxnard,Gender,0,2015
California,Cities,Oxnard,Gender Identity,0,2015
California,Cities,Palmdale,Race,2,2015
California,Cities,Palmdale,Religion,0,2015
California,Cities,Palmdale,Sexual orientation,0,2015
California,Cities,Palmdale,Disability,0,2015
California,Cities,Palmdale,Gender,0,2015
California,Cities,Palmdale,Gender Identity,0,2015
California,Cities,Palm Desert,Race,0,2015
California,Cities,Palm Desert,Religion,1,2015
California,Cities,Palm Desert,Sexual orientation,0,2015
California,Cities,Palm Desert,Disability,0,2015
California,Cities,Palm Desert,Gender,0,2015
